dwh_id_dlproduct;product_id;dwh_id_dlpartner;dwh_id_product;product_name;title_id;title_name;content_type;platform;product_release_date;publisher;ips_project_code;ips_project_title;ips_project_label
914;34947;1;-2;SR4 - College Coed Pack Early Access Comp (retail);N/A;Saints Row IV - College Daze;DLC;PC;10.12.2013;Unknown;4001980;Saints Row IV DLC;KMDS
915;34948;1;-2;Gamestop Weapon Contest Developer Comp (retail);N/A;Saints Row IV - Gamestop Weapon Contest;DLC;PC;13.01.2014;Unknown;4001980;Saints Row IV DLC;KMDS
916;34949;1;-2;Saints Row IV - Gamestop Weapon Contest;N/A;Saints Row IV - Gamestop Weapon Contest;DLC;PC;05.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
924;35074;1;50508;Saints Row IV - Zinyak Attack Pack;N/A;Saints Row IV - Zinyak Attack Pack;DLC;PC;26.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
925;35075;1;50511;Saints Row IV - Hey Ash Whatcha Playin? Pack;N/A;Saints Row IV - Hey Ash Whatcha Playin? Pack;DLC;PC;03.12.2013;Unknown;4001980;Saints Row IV DLC;KMDS
927;35095;1;-2;SR4 - WeaponSkin Developer Comp (retail);N/A;Saints Row IV - Grass Roots Â´Merica Weapon Skin;DLC;PC;15.07.2014;Unknown;4001980;Saints Row IV DLC;KMDS
928;35096;1;-2;SR4 - WeaponSkin Steam Store and Retail Key;N/A;Saints Row IV - Grass Roots Â´Merica Weapon Skin;DLC;PC;24.01.2014;Unknown;4001980;Saints Row IV DLC;KMDS
896;34900;1;-2;SR4 - Anime Pack Early Access (retail);N/A;Saints Row IV - Anime Pack;DLC;PC;19.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
897;34901;1;-2;Saints Row IV - Stone Age Pack Early Access (retail);N/A;Saints Row IV - Stone Age Pack;DLC;PC;19.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
898;34902;1;-2;SR4 - Fund Raising Pack Early Access (retail);N/A;Saints Row IV - ChildÂ´s Play Pack;DLC;PC;19.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
756;30162;1;48793;Saints Row IV - The Executive Privilege Pack;N/A;Saints Row IV - The Executive Privilege Pack;DLC;PC;19.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
757;30163;1;48740;Saints Row IV - Saints Row IV Season Pass;N/A;Saints Row IV - Saints Row IV Season Pass;DLC;PC;16.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
758;30164;1;48808;Saints Row IV - Grass Roots Pack;N/A;Saints Row IV - Grass Roots Pack;DLC;PC;21.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
739;29846;1;-2;Saints Row IV - TF2 Items (retail);N/A;Saints Row IV - Team Fortress 2 Pack;DLC;PC;09.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
768;30399;1;48740;Saints Row IV: Season Pass;N/A;Saints Row IV: Season Pass;DLC;PC;16.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
769;30400;1;48793;Saints Row IV - The Executive Privilege Pack;N/A;Saints Row IV - The Executive Privilege Pack;DLC;PC;19.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
714;29586;1;-2;Saints Row IV: Brady Games Pack Early Access Comp (retail);N/A;Saints Row IV - Brady Games Pack;DLC;PC;24.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
715;29587;1;-2;Saints Row IV: Grass Roots Pack Early Access Comp (retail);N/A;Saints Row IV - Grass Roots Pack;DLC;PC;24.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
716;29588;1;-2;Saints Row IV: Presidential Pack Early Access Comp (retail);N/A;Saints Row IV - Presidential Pack;DLC;PC;24.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
717;29589;1;-2;SR4 - Dubstep Expansion Pack Early Access Comp (retail);N/A;Saints Row IV - Dubstep Expansion Pack;DLC;PC;24.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
718;29627;1;-2;SR4 - Gunslinger Pack Early Access Comp (retail);N/A;Saints Row IV - Wild West Pack;DLC;PC;03.09.2013;Unknown;4001980;Saints Row IV DLC;KMDS
719;29628;1;-2;SR4 - GAT V Pack Early Access Comp (retail);N/A;Saints Row IV - GAT V Pack;DLC;PC;03.09.2013;Unknown;4001980;Saints Row IV DLC;KMDS
720;29630;1;-2;SR4 - Enter The Dominatrix Early Access Comp (retail);N/A;Saints Row IV - Enter The Dominatrix;DLC;PC;18.09.2013;Unknown;4001980;Saints Row IV DLC;KMDS
721;29631;1;-2;SR4 - Super Hero Pack Early Access Comp (retail);N/A;Saints Row IV - The Super Saints Pack;DLC;PC;07.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
722;29632;1;-2;SR4 - Pirate Pack Early Access Comp (retail);N/A;Saints Row IV - Pirate's Booty Pack;DLC;PC;07.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
723;29633;1;-2;SR4 - Super Power Element Pack 1 Early Access Comp (retail);N/A;Saints Row IV - Element of Destruction Pack;DLC;PC;21.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
724;29634;1;-2;Saints Row IV - Zinyak Attack Pack Early Access Comp (retail);N/A;Saints Row IV - Zinyak Attack Pack;DLC;PC;21.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
725;29635;1;-2;SR4 - Hey Ash Whatcha Playin? Pack Early Access Comp (retail);N/A;Saints Row IV - Hey Ash Whatcha Playin? Pack;DLC;PC;21.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
726;29636;1;-2;SR4 - How the Saints Saved Christmas Early Access Comp (retail);N/A;Saints Row IV - How the Saints Save Christmas;DLC;PC;30.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
731;29709;1;48805;Saints Row IV - Brady Games Pack;N/A;Saints Row IV - Brady Games Pack;DLC;PC;20.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
732;29710;1;48811;Saints Row IV - Presidential Pack;N/A;Saints Row IV - Presidential Pack;DLC;PC;16.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
694;29291;1;-2;Saints Row IV (ESD) (retail);N/A;Saints Row IV (ESD) (retail);Game;PC;16.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
655;28525;1;-2;Saints Row IV - TF2 Items Early Access Comp (retail);N/A;Saints Row IV - Team Fortress 2 Pack;DLC;PC;29.07.2013;Unknown;4001980;Saints Row IV DLC;KMDS
701;29340;1;-2;Saints Row IV - Commander-In-Chief Pack (PL/HU/CZ/SK) (retail);N/A;Saints Row IV - Commander-In-Chief Pack ;DLC;PC;25.07.2013;Unknown;4001980;Saints Row IV DLC;KMDS
702;29341;1;48784;Saints Row IV - Commander-In-Chief Pack (Asia) (retail);N/A;Saints Row IV - Commander-In-Chief Pack ;DLC;PC;16.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
678;29101;1;-2;Saints Row IV - Commander-In-Chief Pack (retail);N/A;Saints Row IV - Commander-In-Chief Pack ;DLC;PC;17.07.2013;Unknown;4001980;Saints Row IV DLC;KMDS
679;29102;1;-2;Saints Row IV - Volition Comics Pack (retail);N/A;Saints Row IV - Volition Comics Pack ;DLC;PC;08.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
623;27468;1;-2;Saints Row IV - Commander-In-Chief Pack  Early Access Comp (retail);N/A;Saints Row IV - Commander-In-Chief Pack ;DLC;PC;29.07.2013;Unknown;4001980;Saints Row IV DLC;KMDS
624;27469;1;-2;Saints Row IV - Volition Comics Pack  Early Access Comp (retail);N/A;Saints Row IV - Volition Comics Pack ;DLC;PC;29.07.2013;Unknown;4001980;Saints Row IV DLC;KMDS
625;27470;1;-2;Saints Row IV - Saints Row IV Season Pass Early Access Comp (retail);N/A;Saints Row IV - Saints Row IV Season Pass Early Access Comp (retail);DLC;PC;29.07.2013;Unknown;4001980;Saints Row IV DLC;KMDS
626;27471;1;-2;Saints Row IV - The Rectifier Early Access Comp (retail);N/A;Saints Row IV - The Rectifier;DLC;PC;30.07.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1858;EP4062-BLES01889_00-SR4RECTIFIERPASS;7;48791;The Rectifier;BLES01889_00;SAINTS ROW IV;Add-On;PS3;30.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1859;EP4062-BLES01889_00-SRIVUPGRADEPACK0;7;57024;Saints Row IV Game of the Century Upgrade Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;17.12.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1860;EP4062-BLES01954_00-B000000000000664;7;48741;Saints Row IV: Season Pass;BLES01954_00;SAINTS ROW IV;Add-On;PS3;02.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1861;EP4062-BLES01954_00-SR4FEA01PREORDER;7;48785;Commander-in-Chief Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;23.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1838;EP4062-BLES01889_00-SR4FEA03RETAILEX;7;48788;Volition Comics Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;02.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1839;EP4062-BLES01889_00-SR4FEAANIMEPACK1;7;50518;Anime Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;08.01.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1840;EP4062-BLES01889_00-SR4FEABRADYGAMES;7;48806;Brady Games Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;30.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1841;EP4062-BLES01889_00-SR4FEACOLLEGEDAZ;7;50579;College Daze;BLES01889_00;SAINTS ROW IV;Add-On;PS3;05.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1842;EP4062-BLES01889_00-SR4FEADUBSTEPPKG;7;48815;Dubstep Gun (Remix) Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;04.09.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1843;EP4062-BLES01889_00-SR4FEAGATVVVVPKG;7;48821;GAT V Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;18.09.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1844;EP4062-BLES01889_00-SR4FEAGUNSLNGPKG;7;48818;Wild West Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;18.09.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1845;EP4062-BLES01889_00-SR4FEAHEYASHPACK;7;50512;Hey Ash, Whatcha Playin’? Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;04.12.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1846;EP4062-BLES01889_00-SR4FEAHILLBILLY1;7;48809;Grass Roots Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;28.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1847;EP4062-BLES01889_00-SR4FEAOPPRESSOR1;7;50509;Zinyak Attack Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;27.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1848;EP4062-BLES01889_00-SR4FEAPIRATEPACK;7;50470;Pirate's Booty Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;06.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1849;EP4062-BLES01889_00-SR4FEAREVERSECOS;7;50524;Reverse Cosplay Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;05.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1850;EP4062-BLES01889_00-SR4FEASPORTSPACK;7;50527;Game On;BLES01889_00;SAINTS ROW IV;Add-On;PS3;05.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1851;EP4062-BLES01889_00-SR4FEASUPERPWR01;7;50476;Element of Destruction Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;27.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1852;EP4062-BLES01889_00-SR4FEASUPERPWR02;7;50588;Bling Bling Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;05.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1853;EP4062-BLES01889_00-SR4FEASUPERSAINT;7;50467;The Super Saints Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;30.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1854;EP4062-BLES01889_00-SR4FEAWARPEDWEAP;7;50582;GameStop Warped Weapon Challenge;BLES01889_00;SAINTS ROW IV;Add-On;PS3;05.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1855;EP4062-BLES01889_00-SR4GAM01CHEATSPK;7;48794;Executive Privilege Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;23.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1863;EP4062-BLES01954_00-SR4FEAANIMEPACK1;7;50518;Anime Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;08.01.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1864;EP4062-BLES01954_00-SR4FEACAVEMANPAK;7;50521;Stone Age Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;15.01.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1865;EP4062-BLES01954_00-SR4FEACOLLEGEDAZ;7;50579;College Daze;BLES01954_00;SAINTS ROW IV;Add-On;PS3;05.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1866;EP4062-BLES01954_00-SR4FEAGATVVVVPKG;7;48821;GAT V Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;13.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1867;EP4062-BLES01954_00-SR4FEAPRESIDENT1;7;48812;Presidential Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;13.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1868;EP4062-BLES01954_00-SR4FEAREVERSECOS;7;50524;Reverse Cosplay Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;05.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1869;EP4062-BLES01954_00-SR4FEASPORTSPACK;7;50527;Game On;BLES01954_00;SAINTS ROW IV;Add-On;PS3;05.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1870;EP4062-BLES01954_00-SR4FEASUPERPWR02;7;50588;Bling Bling Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;05.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1871;EP4062-BLES01954_00-SR4FEASUPERSAINT;7;50467;The Super Saints Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;13.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1872;EP4062-BLES01954_00-SR4FEAWARPEDWEAP;7;50582;GameStop Warped Weapon Challenge;BLES01954_00;SAINTS ROW IV;Add-On;PS3;05.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1873;EP4062-BLES01954_00-SR4GAM01CHEATSPK;7;48794;Executive Privilege Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;18.09.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1824;EP4062-BLES01889_00-ASIACOMMANDERINP;7;-2;Saints Row IV Commander in Chief Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;09.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1825;EP4062-BLES01889_00-ASIAEAERPWR02PS3;7;-2;Bling Bling Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;06.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1826;EP4062-BLES01889_00-ASIAEAREVERSECIG;7;50523;Reverse Cosplay Pack;BLES01889_00;SAINTS ROW IV;Not available;PS3;06.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1827;EP4062-BLES01889_00-ASIAEASUPERPWRIG;7;50160;Bling Bling Pack;BLES01889_00;SAINTS ROW IV;Not available;PS3;06.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1828;EP4062-BLES01889_00-ASIAEVERSECOSPS3;7;-2;Reverse Cosplay Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;06.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1829;EP4062-BLES01889_00-ASIAEXECUTIVEPIG;7;48793;Saints Row IV Executive Privilege Pack;BLES01889_00;SAINTS ROW IV;Not available;PS3;22.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1830;EP4062-BLES01889_00-ASIAGRASSROOTPS3;7;-2;Saints Row IV Grass Roots Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;12.09.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1831;EP4062-BLES01889_00-ASIAISDOMINATPS3;7;-2;Saints Row IV Enter The Dominatrix;BLES01889_00;SAINTS ROW IV;Add-On;PS3;24.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1832;EP4062-BLES01889_00-ASIAOLLEGEDAZPS3;7;-2;College Daze;BLES01889_00;SAINTS ROW IV;Add-On;PS3;06.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
1833;EP4062-BLES01889_00-ASIASAONLINEPASS;7;-2;Saints Row IV Online Pass;BLES01889_00;SAINTS ROW IV;Network Pass;PS3;22.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1834;EP4062-BLES01889_00-ASIASR4MISPASPS3;7;-2;How the Saints Saved Christmas;BLES01889_00;SAINTS ROW IV;Add-On;PS3;12.12.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1835;EP4062-BLES01889_00-B000000000000548;7;48741;Saints Row IV: Season Pass;BLES01889_00;SAINTS ROW IV;Add-On;PS3;23.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1836;EP4062-BLES01889_00-SR4FEA01PREORDER;7;48785;Commander-in-Chief Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;02.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2423;UP2047-BLUS31205_00-SR4RECTIFIERPASS;7;48791;Saints Row IV - The Rectifier;BLUS31205_00;Saints Row IV;Add-On;PS3;04.03.2014;Unknown;4001980;Saints Row IV DLC;KMDS
2424;UP2047-BLUS31205_00-SR4SPESEASONPASS;7;48741;Saints Row IV - Saints Row IV Season Pass;BLUS31205_00;Saints Row IV;Add-On;PS3;20.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2401;UP2047-BLUS31205_00-SR4FEA03RETAILEX;7;48788;Saints Row IV - Volition Comics Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;01.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2402;UP2047-BLUS31205_00-SR4FEAANIMEPACK1;7;50518;Saints Row IV - Anime Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;07.01.2014;Unknown;4001980;Saints Row IV DLC;KMDS
2403;UP2047-BLUS31205_00-SR4FEABRADYGAMES;7;48806;Saints Row IV - BradyGames Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;29.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2404;UP2047-BLUS31205_00-SR4FEACAVEMANPAK;7;50521;Saints Row IV - Stone Age Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;14.01.2014;Unknown;4001980;Saints Row IV DLC;KMDS
2405;UP2047-BLUS31205_00-SR4FEACOLLEGEDAZ;7;50579;Saints Row IV - College Daze;BLUS31205_00;Saints Row IV;Add-On;PS3;11.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
2406;UP2047-BLUS31205_00-SR4FEADUBSTEPPKG;7;48815;Saints Row IV - Dubstep Gun (Remix) Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;03.09.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2407;UP2047-BLUS31205_00-SR4FEAGATVVVVPKG;7;48821;Saints Row IV - GAT V Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;17.09.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2408;UP2047-BLUS31205_00-SR4FEAGUNSLNGPKG;7;48818;Saints Row IV - Wild West Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;17.09.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2409;UP2047-BLUS31205_00-SR4FEAHEYASHPACK;7;50512;Saints Row IV - Hey Ash, Whatcha Playin’? Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;03.12.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2410;UP2047-BLUS31205_00-SR4FEAHILLBILLY1;7;48809;Saints Row IV - Grass Roots Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;27.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2411;UP2047-BLUS31205_00-SR4FEAOPPRESSOR1;7;50509;Saints Row IV - Zinyak Attack Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;26.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2412;UP2047-BLUS31205_00-SR4FEAPIRATEPACK;7;50470;Saints Row IV - Pirate's Booty Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;05.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2413;UP2047-BLUS31205_00-SR4FEAPRESIDENT1;7;48812;Saints Row IV - Presidential Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;27.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2414;UP2047-BLUS31205_00-SR4FEAREVERSECOS;7;50524;Saints Row IV - Reverse Cosplay Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;11.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
2415;UP2047-BLUS31205_00-SR4FEASPORTSPACK;7;50527;Saints Row IV - Game On;BLUS31205_00;Saints Row IV;Add-On;PS3;11.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
2416;UP2047-BLUS31205_00-SR4FEASUPERPWR01;7;50476;Saints Row IV - Element of Destruction Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;26.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2417;UP2047-BLUS31205_00-SR4FEASUPERPWR02;7;50588;Saints Row IV - Bling Bling Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;11.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
2418;UP2047-BLUS31205_00-SR4FEASUPERSAINT;7;50467;Saints Row IV - The Super Saints Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;29.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2419;UP2047-BLUS31205_00-SR4FEAWARPEDWEAP;7;50582;Saints Row IV - GameStop Warped Weapon Challenge;BLUS31205_00;Saints Row IV;Add-On;PS3;11.02.2014;Unknown;4001980;Saints Row IV DLC;KMDS
2420;UP2047-BLUS31205_00-SR4GAM01CHEATSPK;7;48794;Saints Row IV - Executive Privilege Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;13.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2398;UP2047-BLUS31205_00-B000000000000703;7;57024;Saints Row IV Upgrade Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;04.11.2014;Unknown;4001980;Saints Row IV DLC;KMDS
2399;UP2047-BLUS31205_00-SR4FEA01PREORDER;7;48785;Saints Row IV - Commander-in Chief Pack;BLUS31205_00;Saints Row IV;Add-On;PS3;01.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2759;EP4062-BLES01889_00-ASIAEXECUTIVEPRI;7;-2;Saints Row IV Executive Privilege Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;22.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2760;EP4062-BLES01889_00-ASIASR4FEASUPPS3;7;-2;Element of Destruction Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;28.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
3082;EP4062-BLES01889_00-SR4FEACAVEMANPAK;7;48589;Stone Age Pack;BLES01889_00;Saints Row IV Game of the Century Upgrad;Add-On;PS3;15.01.2014;Unknown;4001980;Saints Row IV DLC;KMDS
3083;EP4062-BLES01889_00-SR4FEAPRESIDENT1;7;48812;Presidential Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;23.08.2013;Unknown;4001980;Saints Row IV DLC;KMDS
3084;EP4062-BLES01954_00-SR4FEA03RETAILEX;7;46856;Volition Comics Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;23.10.2013;Unknown;4001980;Saints Row IV DLC;KMDS
3085;EP4062-BLES01954_00-SR4FEADUBSTEPPKG;7;46883;Dubstep Gun (Remix) Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;13.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
3086;EP4062-BLES01954_00-SR4FEAGUNSLNGPKG;7;46886;Wild West Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;13.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
3087;EP4062-BLES01954_00-SR4FEAHEYASHPACK;7;48580;Hey Ash, Whatcha Playin’? Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;08.01.2014;Unknown;4001980;Saints Row IV DLC;KMDS
3088;EP4062-BLES01954_00-SR4FEAHILLBILLY1;7;46877;Grass Roots Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;13.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
3089;EP4062-BLES01954_00-SR4FEAOPPRESSOR1;7;48577;Zinyak Attack Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;08.01.2014;Unknown;4001980;Saints Row IV DLC;KMDS
3090;EP4062-BLES01954_00-SR4FEAPIRATEPACK;7;48538;Pirate's Booty Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;13.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
3091;EP4062-BLES01954_00-SR4FEASUPERPWR01;7;48544;Element of Destruction Pack;BLES01954_00;SAINTS ROW IV;Add-On;PS3;08.01.2014;Unknown;4001980;Saints Row IV DLC;KMDS
3048;EP4062-BLES01889_00-ASIAZINYAKATTPS3;7;-2;Zinyak Attack Pack;BLES01889_00;SAINTS ROW IV;Add-On;PS3;28.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
1133196;EP4062-BLES01889_00-ASIASR4FEASUPEIG;7;50476;Element of Destruction Pack;BLES01889_00;SAINTS ROW IV;Not available;PS3;28.11.2013;Unknown;4001980;Saints Row IV DLC;KMDS
2235;EP4062-PCSB00458_00-TADEOJONESGAMEUP;7;49139;Tadeo Jones;PCSB00458_00;Tadeo Jones;Game;PS Vita;04.12.2013;Unknown;4001982;Tadeo Jones;KMDS
707;29408;1;49292;Deep Silver Bundle D (retail);N/A;Dead Island Riptide;Game;PC;26.07.2013;Unknown;4001986;Humble Bundle;KMDS
999;42462;1;-2;Dead Island Riptide Complete Edition (RU+CIS) (retail);N/A;Dead Island Riptide Complete Edition (RU+CIS) (retail);Game;PC;22.04.2014;Unknown;4001988;Dead Island Riptide Complete Edition;KMDS
1000;42463;1;-2;Dead Island Riptide Complete Edition (NA+ROW) (retail);N/A;Dead Island Riptide Complete Edition (NA+ROW) (retail);Game;PC;24.04.2014;Unknown;4001988;Dead Island Riptide Complete Edition;KMDS
1025;43381;1;50475;Dead Island Riptide Complete Edition;N/A;Dead Island Riptide Complete Edition;Game;PC;24.07.2015;Unknown;4001988;Dead Island Riptide Complete Edition;KMDS
1018;43150;1;-2;Dead Island Riptide Complete Edition (ASIA) (retail);N/A;Dead Island Riptide Complete Edition (ASIA) (retail);Game;PC;05.02.2015;Unknown;4001988;Dead Island Riptide Complete Edition;KMDS
1016;43145;1;-2;Dead Island Riptide Complete Edition (BR) (retail);N/A;Dead Island Riptide Complete Edition (BR) (retail);Game;PC;02.05.2014;Unknown;4001988;Dead Island Riptide Complete Edition;KMDS
